gene_1,gene_2,gene_3,gene_4,gene_6,gene_7,gene_10,gene_11,gene_12,gene_13,gene_14,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,Class
6.237034006,5.043235126,6.297396872,10.39141546,7.66994092,0.913033,0.527570837,0.527570837,2.752641563,0,0,0,3.297191417,8.422750199,4.040234917,2.181547856,7.824048617,0,0,0,1.216920426,9.247030296,6.06142412,5.631252736,0,0,6.514010187,1.467801156,14.45187434,8.672651629,0.527570837,0,8.984472577,0,9.011875763,0,0,0,8.34652703,6.550211158,10.09152795,10.80997708,10.78312102,1.467801156,4
5.529867787,3.322562741,6.864545226,9.700061655,8.675279619,0.881742918,0.643117341,0.357157849,2.529721016,0,0,0,4.180497987,9.021665716,4.111849276,5.784252693,10.37174398,0,0,1.265616922,0.357157849,10.66840637,1.425029548,3.23661507,0,1.929260776,6.6662169,0,12.1991478,6.541048589,1.699062952,0,10.16140906,6.928014936,10.5250803,0,0,0,4.426445919,8.364598695,9.300780386,8.692029588,12.00372871,0.357157849,4
4.355566053,3.267251126,6.638831198,9.827315708,7.014031632,0.443924858,0.443924858,0.782827892,2.757897989,0.443924858,0.443924858,0,0,10.76602363,3.269945766,5.659111101,7.850768175,0,0,1.057138304,7.946578817,9.079546117,4.074779427,5.795709812,0,0.443924858,6.111947317,0,15.16932219,8.529590628,0.782827892,0,9.223864153,0,9.263304416,0,0,0,3.036520917,6.190832117,10.22656874,10.1171106,10.63554582,0,4
3.787160784,4.216773015,7.900878881,10.181997,6.413629621,0.366811773,0,0.366811773,3.318331304,0,0,0,0,9.543463017,4.00495076,5.196595242,7.672092918,0,0,0.659011171,8.302447009,9.771326043,2.823728983,5.276463166,7.235353703,0,6.160998821,0,13.60760773,8.689949066,0.901957773,0.366811773,9.459335299,0,10.35844242,0,0,0,3.042294126,6.944589086,10.37772026,9.550163819,11.70814412,0.366811773,4
1.68230361,2.194433812,6.347513301,9.160572336,5.799812617,0,0,1.037101036,1.037101036,0,0,0.609754962,0,10.33293166,1.037101036,2.896078055,8.952674279,0,0,0,8.680387656,8.68223618,2.227217372,6.99253053,0.609754962,1.037101036,6.427455326,0,16.17307003,8.316181954,1.366308224,0,8.915437243,0,9.085727381,0,0,0,2.05526508,6.105573325,9.084330067,10.32348266,10.68882727,0.609754962,4
3.755902375,4.58912228,6.440992051,9.438945676,8.335863731,0.560127976,1.534808661,1.943471293,2.261560902,0,0,0,0,9.710482738,4.833608652,5.340594313,8.207463414,0,0,0.962586038,1.534808661,9.200376346,5.155020578,6.444845935,0,0,6.397571962,0,15.72511325,7.825314996,2.111265063,0,9.318703226,1.276853945,9.39996786,0,0,0.560127976,5.480371769,7.699267052,9.807614133,10.04702846,10.71979949,0,4
5.425563367,5.203862827,6.755047793,9.243735716,7.65854712,0.431890348,0,0.431890348,3.798517163,0,0,0,2.166843964,8.625949881,4.648684017,0,8.328311403,0,0,2.27482819,0,9.462935732,2.557434599,8.237831369,0,1.923073097,7.080391184,0,14.79924114,9.183521251,1.033581579,0,9.395748328,0,9.206716474,0,0,0.763921421,3.724257351,7.160466452,10.01375535,9.506509911,11.317096,0.763921421,4
1.962586038,2.350270924,6.535723281,9.45806615,6.41283063,0.311851831,2.281045366,0.311851831,3.476809377,0,0,0,0.311851831,10.55885116,3.083945169,0,9.46448653,0,0,0,10.50189688,9.459056551,6.248586067,5.628158248,0,0,5.9859034,4.705535629,14.31534064,9.77809849,1.291367804,0,9.498087278,1.141628974,10.25424916,0.311851831,0,0,3.951970051,6.031633391,10.31998817,9.564410562,12.02687612,0.568032105,4
3.683819948,4.373933521,6.487696963,9.749732021,8.313731083,1.223175386,0.530969649,0.530969649,3.307020433,1.223175386,0,0,0,10.63647056,5.045709432,0,7.786348051,0,0,0,0.918157217,9.064147244,2.323024127,6.344588856,1.223175386,0,7.557846582,2.853616466,14.07973477,8.823303543,0,0,9.860888328,0,8.851364896,0,0,0,1.474773476,6.137472784,10.55306286,9.468279873,11.33109048,0.530969649,4
3.081510068,3.26011601,6.932439187,10.07971144,6.498201394,0,0.818932344,2.666415758,2.020164357,0,0,0,0,9.844580239,5.175823967,6.48595486,7.561959964,0,0,1.338110596,6.274403314,8.970019585,6.059844112,7.296952905,0,0,5.441353998,1.338110596,14.47264008,8.13263853,0.818932344,0,9.848172223,2.830377031,9.297079046,0,0,0.818932344,6.733923713,7.334997245,9.964173338,9.630418213,11.09978174,0,4
3.553188451,3.655798308,7.61063363,10.35064089,6.46339522,0.437866901,0.437866901,1.471551666,2.884324398,0,0.437866901,0,0.437866901,8.96265891,2.738616535,0.891185848,8.566240549,0,0,0,3.584228944,9.472254208,3.95794245,5.229903189,0,4.477586671,6.471489887,1.045373071,13.66031908,10.06849616,0.773405627,2.576522138,9.330842949,0.773405627,10.51839744,0,0,0,4.544887178,6.304171501,9.934796592,9.536359907,11.5684787,0.437866901,4
4.080444483,2.168032227,6.817968542,9.720733341,7.93102703,0,0.489953901,1.388244653,3.623328442,0,0,0,0.489953901,9.275528589,4.35131737,0,9.050855363,0,0,0,3.364768513,9.132126958,3.246803292,5.865136896,0,6.140741852,5.931933569,2.082464164,13.68222652,8.772664276,2.082464164,0,9.162987922,0,10.28094472,0,0,0,5.193294708,6.529761614,9.714497967,9.779006859,10.71884107,1.388244653,4
3.889171733,4.101171003,6.573457845,9.592337431,7.489446599,0.371726122,0.371726122,0.667029201,2.719051982,0,0,0,0.912036637,11.52195371,4.39136218,5.365139594,8.918565129,0,0,2.178555307,6.588384839,9.46492756,5.494639614,6.912985114,0,0,7.152842543,0.667029201,14.79857305,7.032431496,1.121479642,2.842415719,8.819741619,1.121479642,8.811271927,0,0,0.371726122,4.715706708,5.646266362,9.743932292,10.27833329,10.96296106,0.371726122,4
2.696305473,3.288181352,6.643270337,9.231619607,6.226936189,0,0.412944073,0,1.217602977,0,0,0,2.215802828,7.719566794,2.931304844,0,8.980310977,0,0,0,5.23975699,7.918433942,6.201175105,4.670574111,6.63554836,0,6.49753892,0.412944073,13.68236919,7.025095256,1.868370697,2.109026177,9.130323443,0,10.24545763,0,0,0,9.442145233,5.093391153,11.20451613,9.412984708,11.56019907,0.995810106,4
3.235650482,3.501133376,6.242621559,9.584483401,8.536352135,0.783163266,1.547104291,3.968763546,1.13842131,1.865166596,0,0,1.287885954,10.1428346,5.94372211,1.040682059,7.790120385,0,0,1.865166596,4.267648153,10.08017796,4.51511949,8.102810329,5.977124196,3.270558842,5.608797417,0.310689118,14.7762788,7.870827048,1.423309237,2.125651102,9.825515351,8.502342537,11.53656778,0,0,0,2.808817485,6.30983829,9.801242742,10.12897383,11.3552685,0.971663103,4
3.755485829,1.868963269,6.726122771,10.85944937,7.610153752,0,1.476796419,2.942514505,1.476796419,0,0,0.531867996,1.476796419,9.011045509,4.365734524,0,9.2463392,0,0,0,6.54360569,9.974271174,3.243486296,6.697843307,0,0,7.268920899,1.87774425,12.6640939,8.330912398,0.531867996,1.691176797,9.989536421,1.224966365,9.819162015,0,0,0,1.691176797,5.779932051,9.645337798,8.887467391,11.27679906,1.476796419,4
3.590338533,3.033986754,6.29573037,10.12518097,8.186317317,0,0.578117532,1.309525466,1.309525466,0,0,0,0,8.73583692,4.503704912,0,9.298935484,0,0,0,5.94535019,10.19295852,5.18925132,6.722370388,0.578117532,0,6.767257526,2.789562336,15.29650043,8.732496468,2.789562336,0,9.729124466,0,10.05873589,0,0,0.989647677,2.442465835,6.933596242,9.535765265,9.581029181,11.0250011,0.578117532,4
0,1.622274431,7.6043679,10.35744204,5.764221402,0,0,0,4.65822291,0,0.759496755,0,0,7.647782187,2.548436625,0,10.66321118,0,0,0,6.077134023,9.499162238,0,9.88937467,0,0.759496755,6.522595654,0,12.422325,8.745472652,0.759496755,0,8.62405336,0,9.761173888,0,0,0,2.158433979,4.534285761,9.065795777,7.881915405,11.24231668,0,4
4.458217933,4.311212455,6.858888612,10.12850994,8.449326133,0.820485343,0.820485343,0.820485343,2.272053058,0,1.340334382,0,0,9.739984766,4.797583715,0,8.410879538,0,0,0,9.249018613,9.477029653,3.349407742,6.836239756,0,0,6.574838717,1.340334382,12.38721497,8.417354657,2.980811346,0,9.625725279,0.820485343,9.712587183,0,0,0,0,8.159679637,9.677927487,9.611668516,11.02608075,1.721635143,4
3.48337726,4.876069949,6.601213656,9.388361768,8.215862998,0,1.954903523,1.104806298,2.627233276,0,0.655718181,0,1.104806298,9.601035328,5.464439561,2.627233276,8.440350119,0,0,1.104806298,7.665023181,8.9620255,4.515018536,7.7217691,0,0,6.664937877,1.446838485,14.79884134,8.671679049,2.329869872,0.655718181,9.203612289,1.446838485,8.851358649,0.655718181,0,0,4.838850946,6.438470848,9.546576183,10.18608947,11.26216533,2.329869872,4
2.352504308,2.541366151,6.823494625,10.25961382,6.326269478,0,0,0,3.228126031,1.081407806,0,0,0,8.80010717,1.419053417,1.692471835,8.207712308,0,0,0,2.1204183,8.342790281,2.835600745,9.039927974,0,0.639695233,7.649888453,1.081407806,14.99268613,8.079650111,1.419053417,0,8.877462063,0,9.315514153,0,0,0,5.283418074,4.472838655,10.35858527,9.333094957,11.43099607,0.639695233,4
4.466366093,5.24404981,6.407002573,9.045314637,7.854600385,0.6992851,0.39154778,1.670341831,2.855391772,1.168256923,0,0,1.52160358,9.467530153,4.570766497,5.501779874,9.266709251,0,0,0.952706308,8.042080675,8.908767883,4.731818626,7.757563356,0,2.791834904,5.923191976,2.423820168,15.09096008,9.343512201,2.337425664,0.6992851,9.655543245,3.574670721,9.09798996,0.952706308,0,0,4.644571589,6.815601045,9.696244259,9.987008142,10.9574068,0.39154778,4
3.353520907,4.46490347,6.726953797,9.231312396,8.925738381,0.899871669,0,0.899871669,0.51893793,0.51893793,0,0,0,10.46785005,5.223654228,0,8.75554191,0,0,0,10.71526706,8.702557122,5.564478776,5.902601827,0,1.200880954,6.103354958,2.526619736,13.47256393,8.159200277,1.662023157,1.449799053,9.448006834,2.819872517,10.1755246,0.899871669,0,0,1.847034789,7.606975145,9.954155589,9.932588298,11.17112049,0,4
2.126246041,3.513528644,6.071696178,9.565210634,7.698996301,0,0,1.006262113,1.006262113,0,0,0,0,11.22929951,4.208275334,6.232269334,9.318599296,0,0,1.006262113,10.00264627,8.838018906,3.513958093,5.934391475,0,0.742006211,7.069476621,0,14.57837269,8.529535971,2.009418839,0.418135964,9.096456896,0.418135964,9.693781391,0,0,0,2.673556424,6.455356814,9.757936646,10.55976902,11.29949424,0.742006211,4
1.967279296,2.53159356,6.447083226,9.241952175,6.330687462,0,0,0.714575239,3.222387269,0,0,0,0,10.10794936,1.190362011,0,8.638204195,0,0,0,6.21095182,8.417962189,2.456070161,6.503723991,0,0.714575239,6.542138852,0.714575239,14.81415184,7.757456684,0,0,8.221277767,0,9.166710424,0,0,0,4.700439718,4.292023399,10.04806449,9.702261011,11.4778999,0,4
3.531219246,2.836671496,7.019879794,10.53709218,8.828152355,0.69483563,8.15158995,6.819974673,2.236400773,5.547930976,0,0,2.572792677,8.718001935,2.964528016,0,10.16343583,0,0,0.69483563,6.919185125,10.27209319,4.850069292,6.483391772,0,3.272291989,5.566318952,0.69483563,12.76754308,7.71081332,0.69483563,0.69483563,10.50121022,6.634779111,9.822626594,0,0,0,2.033334895,7.864254253,10.07600051,9.553590898,11.4527972,1.514046493,4
1.888343865,2.265736926,5.965601916,10.18862593,6.171523103,0,3.103715832,1.892585315,3.275230588,1.892585315,0,0,0.625364016,10.72797149,2.909024206,3.635406153,7.969202305,0,0,0,6.738848885,8.400670273,2.417028847,7.841205791,0,1.060185765,6.993923393,2.417028847,14.42553064,11.1385214,0.625364016,0,9.369239627,0.625364016,10.61171646,0,0,0,2.800848143,3.192020526,10.45548135,10.22962397,10.94602168,0,4
6.051541769,4.782460987,6.550966828,8.679610288,7.995948006,0.915329676,0.373286274,1.470927257,3.117478955,0.373286274,0.373286274,0,4.397987735,9.338705189,5.013703433,0,9.007265593,0,0,0.373286274,1.125188201,9.62000533,3.540027269,6.022931464,0,0.373286274,6.150707919,0,15.5999448,6.900009387,3.257719719,0,9.295284512,1.749620076,9.50625997,0,0,0.373286274,8.319084989,5.843197482,9.572669913,10.06313888,11.21400334,0.373286274,4
3.793125962,4.2465297,7.086889893,9.699794523,8.050224146,0,0,4.061136778,1.391437798,3.10027126,0,0,0,9.388818082,3.806014654,4.233727036,7.983934156,0,0,0,3.271724464,9.248266792,3.424962386,8.2465316,0,0,6.760766512,4.501120634,14.23738177,9.51047738,1.661977568,0,9.786326811,0.62396048,10.25795349,0,0,0,3.74909442,5.919430665,9.530671636,9.072368455,11.52073162,1.058177935,4
2.452120959,1.599793852,6.21094403,9.418573682,6.200384684,0,0,1.000360629,3.000631041,1.000360629,0,0,0,10.52133543,3.000631041,4.613926454,8.997899237,0,0,0,3.954875613,8.288432393,1.807890681,7.486102932,0.585251011,0,6.259984242,0.585251011,15.10251297,8.655355407,1.000360629,0,8.369226538,0,9.215040288,0,0,0,3.644525445,7.633714548,10.2156422,10.54954404,10.60851358,0,4
4.854180213,4.593114696,7.883944556,9.692160393,7.864743301,1.217975141,0,0.733874919,1.57980769,0,0.733874919,0,0,9.389620585,4.782644451,0,6.973439079,0,0,0,0,7.868841071,3.617404283,6.787811164,3.765449879,0,5.63399202,0,13.18504266,6.697426335,0.733874919,0.733874919,9.476788725,0,10.69012896,0,0,0,3.163080032,8.112986767,10.23427856,9.864203172,10.90243541,1.217975141,4
3.188432576,3.802875621,5.223306697,10.03946744,8.277924324,0.71246372,0,0.399772661,2.364768513,0,0.399772661,0.71246372,2.451540833,7.693061753,4.939861262,0,8.343207928,0,0,0,3.715102636,9.231067541,4.830787717,9.998195503,0.399772661,0.399772661,6.27756266,1.18719765,14.19206159,7.732581261,0,0,9.826181411,0,8.92004612,0,0,0,3.445965014,5.685015047,10.27034205,9.010351867,11.58415452,0.399772661,4
2.513768646,4.390509487,6.842149169,10.33710895,6.069884726,0,0,0,3.311590302,0,0,0,0,10.15238626,2.644340854,0,6.655207266,0,0,0,5.426828302,8.783328959,1.364908555,5.495618421,0,0,7.425408949,1.632640476,14.36758539,7.621341282,1.364908555,0,9.745074267,0,10.54005052,0,0,1.035905384,2.378983196,5.156392571,10.69343469,9.330596493,10.91759585,0,4
3.043571986,2.811142174,5.659256701,10.15694262,5.720508315,0,0,0,2.578673088,0,0,0,0,9.981139119,3.052241981,3.753583144,8.641123303,0,0,0.413160776,10.61967894,8.615736295,4.407835382,5.696541955,0,0,7.24918932,0,14.04853796,8.481646074,0.996244108,1.218099174,9.203536434,0.733961663,9.560411177,0,0,0,4.76531196,6.373357625,10.16653972,9.161547622,11.45631334,0.733961663,4
0.684190366,2.269781238,7.5426682,9.49605683,6.780861242,0.528971317,1.68468411,0.528971317,2.553925673,0,0.528971317,0,0,8.928796672,3.235083677,4.082847328,9.205910517,0,0,0,4.785351762,8.545003059,0.915253179,7.469633678,0,0.915253179,6.346203443,0.915253179,13.99024581,9.141744423,0,0,9.696505094,0,10.43538899,0,0,0,2.03583502,4.714102615,9.647150787,9.809062281,11.22691789,0,4
4.598222263,3.400592576,6.044214864,10.47183776,7.64869552,1.758772201,1.758772201,1.758772201,3.02722484,0,0,0,1.132313613,9.301519058,4.526901377,0,9.30560123,0,0,0,9.733937267,8.918234157,4.044123042,7.117082016,1.758772201,0,6.136086774,0,11.90847519,8.744679135,0.674460652,1.479282307,10.11043111,2.194150106,10.52474738,0,0,0,7.19995693,2.799170217,10.2602727,9.897037684,11.40755458,0,4
1.212444829,0,6.508555422,10.3284842,6.232841082,0,0,0,3.353506793,0,0,0,0.909350696,8.576321834,2.837438715,0,8.631675454,0,0,0,9.419311346,8.207707428,1.212444829,8.672474845,0,0,7.213094496,0,12.67914578,8.272648445,0,0,8.691125837,0,9.494131556,0,0,0.525166845,0,5.175073439,10.23643282,8.564660156,11.11850638,0.525166845,4
3.09000653,3.52619404,6.869279207,9.701588908,5.288218273,1.001441974,0,0,3.324522612,0,0,0,1.001441974,10.46436196,2.809825996,0,6.873234922,0,0,1.001441974,6.324780007,6.646715661,3.00252251,3.810042014,0,0,6.247547807,12.60929188,16.21680837,8.132160383,2.002162421,0,8.983022086,2.809825996,9.795676049,3.909590716,0,0,7.957073013,5.288218273,10.44271547,10.71024681,9.874790819,0,4
2.727397723,2.408331439,6.874932181,9.151293124,7.573329078,0.818768773,0,0,1.718876685,0,0,0,0,9.778085345,3.547844628,4.083306991,8.234716858,0,0,0,6.954138136,9.500748286,4.712050953,7.741480469,0,0,6.456510485,0.818768773,16.44403294,9.649505888,1.718876685,0,9.554502518,0,9.153230271,0,0,0,6.648357582,5.572904823,9.438573561,9.932684253,10.81568749,1.337939394,4
3.854474471,4.096995498,6.607538935,10.43473246,7.104546339,0.769094656,0,0,3.531493752,0,0,0,0,10.52230689,2.176673828,1.268134924,9.811995954,0,0,0,12.54674739,7.29772334,6.344858671,8.364659972,0,0,8.512029308,0,12.38710455,6.186480749,0.769094656,0.769094656,9.684452338,2.729835518,9.385012491,0,4.599282083,0,0,4.271268788,10.08040451,10.79355454,10.8319643,0,4
2.745646092,3.434815015,6.351780251,11.26937217,6.976856213,0.483364361,0,1.374010058,3.226107726,0,0,0,0.84470702,7.844442148,4.210287548,0,5.774154507,0,0,0,3.28618624,8.535710841,1.920598197,7.00162212,0,0,7.411841435,0,11.80038225,9.120411561,0.483364361,0.483364361,10.2773804,1.760348707,10.43124686,0,0,0,6.853184776,3.504264441,11.79218837,7.355527293,11.57828305,0.483364361,4
4.667772936,5.567518068,5.565983995,9.665277284,7.35775432,0.374510926,0,1.128029389,3.507693172,0,0,0,0,8.820593837,3.122109444,5.255013458,8.352043426,0,0,0.917775441,4.519416097,8.384395238,5.699934686,8.270360743,0,0.374510926,6.942385478,0,12.83833728,7.592987672,0.374510926,0,9.306594909,1.311503115,9.391181283,0,0,0,2.188052711,5.927754263,9.980939266,9.34589752,11.55574427,0.671565126,4
3.345822138,4.061015775,5.826385778,9.945057505,7.335283154,0.522156212,0,0.522156212,4.061776198,0,0,0,2.737556978,10.11525178,3.215072817,4.847440761,8.330813825,0,0,0.522156212,2.639996149,9.128399096,3.072774672,7.100841022,0,0,6.527842912,0.522156212,14.53501408,7.731407287,0.904734561,0,8.961741966,0,9.471022806,0,0,0,4.205110954,6.781726898,10.22287941,9.87241017,11.08506741,0.904734561,4
3.883483969,4.444315891,5.948563471,9.723901516,7.264217381,0,1.219153028,0,4.475655621,0,0,0,0,8.155845347,3.835974588,0,8.924037515,0,0,0,5.15094142,8.796263542,4.784556329,7.348922861,0,0,7.181231783,2.658142917,14.63185913,9.630301713,0,0,9.405794571,1.870305531,10.09011242,0,0,0,4.784556329,4.852453354,10.47102484,9.436534577,10.89388547,0,4
4.085688084,3.677925374,6.913858789,9.474482688,8.35335417,0,0,1.712331647,2.473449248,1.242511049,0,0,0,8.911149271,4.651614304,0,9.771408584,0,0,1.49646235,7.337595144,9.202961275,4.229557161,7.186084518,0,2.215057281,7.347346754,0.541415716,13.56929788,10.50364688,1.49646235,0,9.560520086,1.712331647,9.851814617,0.541415716,0,0,7.454570737,7.726817596,9.547411269,9.539486483,11.18145667,0.934101278,4
3.920512451,3.114233744,7.078823286,10.03742341,5.123074332,0,4.474293259,0.654160541,3.767856041,0,0,0,2.870068752,9.716828033,3.26392079,3.884539313,7.774885871,0,0,1.10259095,5.533694157,8.934395604,2.32656611,5.215080585,1.10259095,0.654160541,6.902833327,5.301569357,13.62237218,9.945565275,0.654160541,0.654160541,9.518938323,0.654160541,9.656571449,0,0,0,0.654160541,5.949878058,10.86985599,9.435330641,11.53820349,0,4
3.835964485,4.91424878,6.419019698,9.200234101,7.591784121,0.629939409,0.349138777,1.244156396,3.160145725,0,0.349138777,0.864968579,0.349138777,10.00433284,4.894599524,4.246065996,7.334738091,0,0,0,3.286955054,9.996233373,4.551442189,7.082457777,0.349138777,0,5.804804767,0.349138777,17.36587813,7.918350453,1.401958066,0,9.550267731,0,8.327808602,0.629939409,0,0,6.854344805,7.204228769,9.744186329,9.749701857,11.18284745,0.864968579,4
2.249809382,2.340334382,6.47425107,9.581533908,6.418830853,0.574149961,0.793438142,0.793438142,1.563206952,0.793438142,0,0,0.3154503,10.59091447,3.218657193,0,8.570952399,0,0,0,8.221195583,8.449132134,2.062467144,7.097452783,0,0,5.7343113,1.784043252,14.13843981,7.224850636,1.784043252,0,9.0732097,0.793438142,10.03302373,0,0,0,2.925714648,6.215604829,9.854877731,10.43970624,11.46834403,0.3154503,4
0.831390858,4.821745925,6.777130358,9.336245445,6.451519403,0,0,0,3.66581342,0,0,0,2.855112655,8.334997245,2.855112655,1.355523769,8.78335188,0,0,0,4.052155017,9.368925459,2.291957116,6.448303007,0,0.831390858,6.628788174,2.505052501,14.34270668,8.685691411,1.73911361,0,9.636691679,0.831390858,10.09921629,0,0,0,6.0881522,6.464310489,9.207116843,9.432147245,11.25260039,0.831390858,4
2.321928095,3.886081854,6.073944451,10.39190946,5.533002606,0.417487999,0,1.004824951,2.422878839,0,0.417487999,0,2.671089524,10.61141217,2.593019056,3.08346869,8.302707459,0,0,0.417487999,5.343311876,9.236045294,2.32964029,6.090449097,5.218843151,0,6.81841601,5.231785666,12.92923991,8.645042319,1.743730376,0.417487999,9.484694023,0.417487999,10.45809897,1.227925867,0,0,7.648638004,6.512045116,10.53842176,9.837246317,11.67157203,0.417487999,4
3.753957466,2.569758413,7.109642635,10.14191554,7.297228107,0.362554049,0.362554049,0.893051503,3.496411216,0.362554049,0.893051503,0.652050466,0.362554049,8.304419775,3.987047947,2.42913387,8.48207382,0,0,0.362554049,3.075275901,9.42355086,2.747215512,4.724322845,0,2.550186526,7.017944172,2.550186526,14.21294469,7.506644782,0.652050466,0,9.177404588,0.362554049,9.42355086,0,0.893051503,0,6.423852096,6.489547752,9.966388647,9.009215587,11.36200955,0,4
3.699518319,3.283418074,7.620996875,10.20294414,8.465076581,0.328721595,0.328721595,1.723820647,1.607484193,0.328721595,0,0,0.328721595,9.326519372,4.076054508,4.297793026,8.100988157,0,0,0,4.732833575,7.707704233,5.865983131,7.11613599,0,0,5.404518289,0.596267294,13.00214519,6.843946169,0.821873453,0,9.536960129,0.596267294,10.09602988,0,0,0.596267294,2.274589679,8.724466104,10.16936134,9.79809589,11.17641005,0.821873453,4
4.056080578,3.323326831,6.763079546,10.01276419,7.298795761,0.538240158,0.294076649,0.929336534,1.89262417,0,0,0,0.294076649,10.2412205,4.091911357,0,8.233729912,0,0.538240158,0,3.621114129,8.943382207,4.998849894,6.676986658,0.294076649,1.601601443,6.64575641,9.456477629,14.44885192,9.846292719,0.929336534,0,9.371375901,2.465138634,9.402555915,0,0,0,5.029130386,5.106913594,10.36509759,9.530236598,11.36257399,0.747000624,4
4.292531464,3.535729501,7.015415052,9.422539978,7.69657812,0.875072301,0.502941568,1.625410777,2.482228746,0,0.875072301,0,0,8.573419974,3.664209749,3.879411709,7.282884555,0,0,0.875072301,0.875072301,9.316123109,3.566023585,4.451949583,0,8.08571145,6.758169904,0.502941568,15.53368866,8.320268041,0.875072301,0,8.644303356,0.502941568,10.98339268,0,0,0,8.318384636,7.524251776,9.757491686,9.700056451,11.27611859,1.170694234,4
1.011280936,3.166763641,6.273047721,9.562391266,5.986210673,0.367594722,1.731834914,0.367594722,3.045233261,0.367594722,0,0,0,9.613524286,2.339906997,4.676735666,9.407027649,0,0,0,8.6407619,8.260082128,3.516885042,7.45256249,0,0.367594722,5.711938109,2.164239212,13.91565534,9.10111426,0.367594722,0,9.10643993,0,9.654619919,0,0.660289751,0.660289751,2.766340733,4.490197857,10.01736521,10.58206669,11.01667599,0.367594722,4
4.291743519,4.085815532,6.180330892,9.221381698,7.159669547,0,0.362554049,0.892973815,3.123202659,0,0.362554049,0,1.099429872,10.7984961,4.723826107,0,8.448058473,0,0,1.099429872,6.484763293,8.873237999,2.747065094,6.347867591,0.362554049,0.362554049,7.193288793,4.247730079,14.41021283,10.57951394,1.71606903,0.362554049,8.785364187,1.584818224,9.476974992,0.362554049,0,0.362554049,2.618732001,5.647769238,9.845955715,9.78092028,10.91364491,0.892973815,4
2.44858384,2.527645897,6.420061268,9.247953615,10.01517807,0.691534165,2.407352751,0,2.708209312,0,1.508428653,1.15704371,0,10.36787337,4.678083176,4.360272964,9.394895653,0,0,0.691534165,11.06918121,8.492510174,3.16913932,7.749494043,0,0,6.973680149,0.691534165,13.83404632,8.947257039,2.026800059,0,9.089225353,4.453530748,10.4919633,0,0,0,4.412456374,7.037612841,10.13206268,10.7817941,11.83409966,0.691534165,4
2.655741075,2.821546959,6.539453525,9.738264562,6.566967329,0.360982241,0,1.275841423,2.141203877,0,0,0,0.889707158,10.14915011,2.967629753,0,8.04723845,0,1.435948565,0,1.942120349,8.821534841,5.861429389,7.755708803,0,0.649385529,5.570241288,2.612800691,13.55673355,8.004754179,0,0,9.587569393,0.649385529,9.860650929,0,0,0,0,4.443069519,10.3912973,10.05012073,11.21834527,0.889707158,5
3.992124874,2.772730248,6.546692314,10.48825189,7.690221519,0.352306553,1.411317768,1.252839491,2.579976597,0,0,0,0.635336495,10.1476247,4.287908111,4.773827579,8.34397626,0,0,0,6.080374127,7.600537379,2.824930745,4.934233407,0,0,5.244616909,9.464329279,13.53100368,5.944411047,0,0,8.54219613,2.110864324,9.298044233,0,0,0,0.352306553,7.893550302,9.796883233,10.61859657,10.59917829,0,5
3.492071087,3.553372792,7.151706634,10.2534457,8.301258394,0,0,1.999567127,3.38196164,0,0,0,1.651683181,7.96522441,2.146394549,0,8.115407855,0,0,0,3.920035993,9.540532983,7.617298483,8.353230649,0,0.514400039,7.342919142,2.146394549,13.92787053,8.788737906,0.892818428,0,9.975074121,0,8.794315134,0,0,0,0,4.279575297,9.977537525,9.375406577,11.52739881,0.514400039,5
1.551048373,3.529845928,6.326824938,10.63384893,8.944659359,0,1.413648237,0.501821265,2.479282307,1.168642036,0,0,0,8.52653445,0,0,10.71784775,0,0,0,1.413648237,11.25076029,4.93249588,8.156047672,0,0.873419503,7.041023897,0,12.88265833,11.43762205,0.501821265,0,9.775964121,1.168642036,10.05856003,0,0,0,0,4.331762533,11.34537198,8.261023,11.47310196,0.873419503,5
1.964842186,2.183010037,6.596832302,10.24814105,7.087250665,0.44148348,0,0,2.896213714,1.480368537,0,0,0,7.993498882,2.750306359,4.240459355,9.580090824,0,0,0,0.44148348,9.030719547,7.468868374,8.245191393,0,0.44148348,5.618141729,0,11.79527262,8.184929877,0,0,10.0784177,0,10.38267806,0,0,0,0,3.5088216,10.98318602,10.21244775,11.81162756,0,5
2.901378602,3.685368338,6.669664609,9.999098034,6.948834426,0,0,1.227556261,3.377373665,0,0,0,0,8.392201487,3.708750075,5.539741976,8.257430274,0,0,0,2.565475321,8.472504018,7.402219069,7.690284386,0,0.92181714,5.15134742,1.227556261,13.91556198,9.367764188,0,0,9.00679451,0,9.261392124,0,0,0,2.194654434,5.649471757,11.04127584,9.999732288,11.04035822,0,5
2.066915812,2.619952893,6.757996631,11.12394032,5.415674173,0,0.44625623,1.4918018,2.765471097,2.514071749,0,0,3.106365072,8.923743445,4.172863502,2.700994494,10.10335338,0,0,0,0.786596362,7.433101332,1.666711152,6.098295324,0,0,6.919638031,3.431221784,13.05640063,5.390963402,0,0,9.260293877,1.061707085,9.468021182,0,0.44625623,0,0,6.724622989,11.10316976,9.882919641,8.72427509,0,5
